stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
3110O00027C9,,Porto Acre,,-22.83373,-43.34678,,,0,,,,
3110O00017C9,,Porto Acre,,-22.83409,-43.34671,,,0,,,,
3110O00040C0,,Italianos,,-22.83828,-43.35046,,,0,,,,
3110O00015C9,,Jumirim,,-22.837413,-43.348288,,,0,,,,
3112O00005C0,,Luís Mário,,-22.84013,-43.36225,,,0,,,,
3110O00032C0,,Ponto Final: Acari :: Pedro Jório,,-22.830754,-43.353504,,,0,,,,
3109O00030C0,,Algodão,,-22.83926,-43.40661,,,0,,,,
3109O00037C0,,Beberibe,,-22.834242,-43.392109,,,0,,,,
3110O00012C9,,Passarela 28,,-22.828391,-43.343295,,,0,,,,
3112O00010C0,,Clínica da Família Adolfo Ferreira de Carvalho,,-22.84198,-43.36188,,,0,,,,
3109O00029C0,,Cicero de Magalhães,,-22.83674,-43.38808,,,0,,,,
3109O00026C0,,Beberibe,,-22.83427,-43.39195,,,0,,,,
3110O00004C0,,Cajurana,,-22.831512,-43.347712,,,0,,,,
3110O00005C0,,Brasil,,-22.83062,-43.34832,,,0,,,,
3110O00043C0,,Escola Municipal Monte Castelo,,-22.82894,-43.34904,,,0,,,,
3110O00044C0,,Victor Frond,,-22.82701,-43.34988,,,0,,,,
3109O00036C0,,Haitil Prado,,-22.831599,-43.39189,,,0,,,,
3110O00021C0,,Pastor Martin Luther King Júnior,,-22.826474,-43.349138,,,0,,,,
3110O00031C0,,Senador Mozart Lago,,-22.828957,-43.354259,,,0,,,,
3110O00029C0,,Omar Fontoura,,-22.83075,-43.353116,,,0,,,,
3110O00018C9,,Catanduva,,-22.832129,-43.345972,,,0,,,,
3111O00008C1,,Passarela 28,,-22.827896,-43.343326,,,0,,,,
3110O00022C0,,Maurício de Lacerda,,-22.827873,-43.353295,,,0,,,,
3109O00031C0,,Cemitério de Ricardo de Albuquerque,,-22.843063,-43.398233,,,0,,,,
3110O00007C9,,Gustavo Viana Filho,,-22.833929,-43.35793,,,0,,,,
3110O00052C0,,Prefeito Sá Lessa,,-22.833444,-43.357947,,,0,,,,
3110O00028C9,,Clínica da Família Cypriano das Chagas Medeiros,,-22.836658,-43.348027,,,0,,,,
3110O00026C9,,Catanduva,,-22.83222,-43.346203,,,0,,,,
3110O00030C0,,Carlos Pacheco Ávila,,-22.828791,-43.353941,,,0,,,,
3110O00025C0,,Guaçupi,,-22.830098,-43.345669,,,0,,,,
3111O00005C0,,Hospital Municipal Ronaldo Gazolla,,-22.825911,-43.348179,,,0,,,,
3112O00006C0,,Mocajuba,,-22.838527,-43.362522,,,0,,,,
3112O00002C1,,João Paulo,,-22.8366,-43.363926,,,0,,,,
3112O00004C0,,Parque Madureira - Acesso Guadalupe,,-22.844197,-43.361827,,,0,,,,
3110O00006C1,,Pedro Jório,,-22.831184,-43.352072,,,0,,,,
3110O00034C0,,Metrô Acari / Fazenda Botafogo,,-22.82522,-43.34959,,,0,,,,
3110O00037C0,,Metrô Coelho Neto,,-22.83246,-43.34291,,,0,,,,
3110O00061C2,,Metrô Coelho Neto,,-22.831529,-43.343929,,,0,,,,
3114O00021C1,,Ponto Final: Pavuna :: Linha 778,,-22.804521,-43.362193,,,0,,,,
3114O00043C0,,Shopping Nova Pavuna,,-22.8053,-43.36312,,,0,,,,
3112O00008C0,,Brasil,,-22.83718,-43.36273,,,0,,,,
3114O00010C0,,Sargento Edson de Oliveira,,-22.81043,-43.36206,,,0,,,,
3114O00041C0,,Juno,,-22.81014,-43.36163,,,0,,,,
3114O00011C0,,Sargento Manoel Chagas,,-22.81165,-43.36136,,,0,,,,
3114O00013C0,,Condorcet,,-22.81479,-43.35956,,,0,,,,
3114O00038C0,,Palas,,-22.81825,-43.35737,,,0,,,,
3114O00037C0,,Final Feliz II,,-22.81952,-43.35437,,,0,,,,
3114O00029C0,,Lenir Liberato da Silva,,-22.81606,-43.38377,,,0,,,,
3114O00028C0,,Laudo de Carvalho,,-22.81513,-43.3821,,,0,,,,
3114O00020C0,,Clínica da Família Epitácio Soares Reis,,-22.81377,-43.37726,,,0,,,,
3114O00005C0,,Professor Bernardino Rocha,,-22.81262,-43.37412,,,0,,,,
3114O00007C0,,São Julio,,-22.81513,-43.37066,,,0,,,,
3114O00008C0,,Iguaba Grande,,-22.81724,-43.37039,,,0,,,,
3113O00016C0,,Agropiro,,-22.82595,-43.36759,,,0,,,,
3113O00022C0,,Agropiro,,-22.826067,-43.367678,,,0,,,,
3114O00027C0,,Vila Rio do Pau,,-22.81416,-43.38021,,,0,,,,
3114O00019C0,,Vila Rio do Pau,,-22.81418,-43.37907,,,0,,,,
3112O00013C0,,Ponto Final: Honório Gurgel :: João Paulo,,-22.838338,-43.362665,,,0,,,,
3114O00018C0,,Ponto Final: Village Pavuna,,-22.816629,-43.378408,,,0,,,,
3112O00007C0,,Professora Íria Goulart,,-22.8407,-43.36232,,,0,,,,
3114O00022C0,,Volta Redonda,,-22.819521,-43.359478,,,0,,,,
3113O00023C0,,Recanto do Camboatá,,-22.829842,-43.371898,,,0,,,,
3112O00009C0,,Recanto do Camboatá,,-22.8298,-43.37143,,,0,,,,
3114O00069C0,,Honório Hermeto,,-22.808265,-43.367657,,,0,,,,
4115O00197C0,,Francisco de Paula,,-22.964655,-43.39547,,,0,,,,
3113O00018C0,,UPA Costa Barros,,-22.821771,-43.367458,,,0,,,,
3113O00020C0,,UPA Costa Barros,,-22.821678,-43.367635,,,0,,,,
3113O00004C0,,Manhama,,-22.830394,-43.373098,,,0,,,,
3114O00035C9,,Leão Veloso,,-22.80574,-43.36058,,,0,,,,
3113O00003C0,,Pinheiro Lemos,,-22.82776,-43.3717,,,0,,,,
3113O00014C0,,Estação Costa Barros,,-22.82229,-43.37035,,,0,,,,
3114O00053C0,,Grumata,,-22.82024,-43.37031,,,0,,,,
3114O00063C0,,Astorga,,-22.816595,-43.385342,,,0,,,,
3114O00004C0,,Nina Ribeiro,,-22.810585,-43.371271,,,0,,,,
3114O00066C0,,Nina Ribeiro,,-22.810664,-43.371137,,,0,,,,
3114O00067C0,,Nossa Senhora das Dores,,-22.809757,-43.370392,,,0,,,,
3114O00003C0,,Albertina Guerra,,-22.80866,-43.3697,,,0,,,,
3114O00002C0,,Comendador Guerra,,-22.807004,-43.367788,,,0,,,,
3114O00001C0,,Sargento de Milícias,,-22.804985,-43.364673,,,0,,,,
3114O00045C9,,Jurena de Matos,,-22.80683,-43.35985,,,0,,,,
3114O00046C9,,Mercúrio,,-22.80568,-43.35674,,,0,,,,
3114O00034C9,,Netuno,,-22.8054,-43.35715,,,0,,,,
3113O00017C0,,José Arantes de Melo,,-22.822609,-43.369299,,,0,,,,
3113O00021C0,,Virgílio Filho,,-22.8213,-43.366042,,,0,,,,
3113O00005C0,,Peixoto,,-22.83146,-43.37384,,,0,,,,
3114O00017C0,,CIEP 173 Rainha Nzinga de Angola,,-22.82097,-43.35184,,,0,,,,
3114O00016C0,,Açoriana,,-22.81991,-43.35369,,,0,,,,
3114O00015C0,,Botafogo,,-22.81836,-43.35772,,,0,,,,
3113O00008C0,,Julia Ribeiro,,-22.828484,-43.366305,,,0,,,,
3112O00016C2,,João Paulo,,-22.836516,-43.362887,,,0,,,,
3113O00015C0,,Noruega,,-22.82843,-43.36619,,,0,,,,
3112O00011C0,,Clínica da Família Adolfo Ferreira de Carvalho,,-22.841549,-43.361959,,,0,,,,
3112O00014C0,,Parque Madureira - Acesso Guadalupe,,-22.844137,-43.361952,,,0,,,,
3113O00006C0,,Virgílio Filho,,-22.821309,-43.366453,,,0,,,,
3114O00030C0,,Astorga,,-22.8161,-43.38584,,,0,,,,
3114O00014C0,,Metrô Engenheiro Rubens Paiva,,-22.81646,-43.35859,,,0,,,,
3114O00031C0,,Metrô Engenheiro Rubens Paiva,,-22.81598,-43.35826,,,0,,,,
3114O00114C1,,Ponto Final: Pavuna :: Linha 669,,-22.804936,-43.363332,,,0,,,,
3156O00007C0,,Arapa,,-22.862372,-43.26786,,,0,,,,
3156O00012C0,,Régio,,-22.863408,-43.268463,,,0,,,,
3156O00009C0,,Jehovan Costa,,-22.86639,-43.26941,,,0,,,,
3114O00059C9,,Benjamim da Silva,,-22.81048,-43.33433,,,0,,,,
3114O00060C9,,Coronel Phídias Távora,,-22.80829,-43.33832,,,0,,,,
3114O00061C9,,Presidente Dutra,,-22.806364,-43.340721,,,0,,,,
3114O00058C9,,Vila Beira Rio,,-22.812311,-43.33109,,,0,,,,
3155O00001C0,,GRES Unidos do Jacarezinho,,-22.882581,-43.254845,,,0,,,,
3155O00005C1,,GRES Unidos do Jacarezinho,,-22.882377,-43.254823,,,0,,,,
3155O00004C1,,Democráticos,,-22.88359,-43.25369,,,0,,,,
3155O00002C0,,Santo Antônio,,-22.88517,-43.25266,,,0,,,,
3114O00073C9,,Praça Copérnico,,-22.807111,-43.363674,,,0,,,,
3156O00002C1,,Timbó,,-22.86812,-43.26885,,,0,,,,
3156O00003C1,,Itararé,,-22.86702,-43.27014,,,0,,,,
3156O00004C0,,Nova Brasília,,-22.86705,-43.27169,,,0,,,,
3114O00094C0,,Sargento Basileu da Costa,,-22.805154,-43.361921,,,0,,,,
3114O00064C0,,Lenir Liberato da Silva,,-22.81628,-43.38374,,,0,,,,
3114O00051C0,,Iguaba Grande,,-22.81632,-43.3804,,,0,,,,
3114O00056C0,,Professor Bernardino Rocha,,-22.81281,-43.37402,,,0,,,,
3114O00054C0,,Iguaba Grande,,-22.81737,-43.37026,,,0,,,,
3114O00097C0,,Ibiruba,,-22.818882,-43.34987,,,0,,,,
3156O00011C0,,Vila Olímpica do Itararé,,-22.859209,-43.267522,,,0,,,,
3156O00013C0,,Vila Olímpica do Itararé,,-22.85936,-43.267317,,,0,,,,
3114O00090C0,,Ponto Final: Pavuna :: Mercúrio,,-22.806076,-43.363787,,,0,,,,
3114O00115C2,,Ponto Final: Pavuna :: Judite Guerra (Linha 384),,-22.807205,-43.366805,,,0,,,,
3114O00052C0,,Ponto Final: Pavuna :: Judite Guerra (Linha 399),,-22.806672,-43.366375,,,0,,,,
3114O00088C0,,Ponto Final: Pavuna :: Comendador Guerra (Linha 779),,-22.806096,-43.367598,,,0,,,,
3157O00002C0,,Conjunto Bento Ribeiro Dantas,,-22.867768,-43.241299,,,0,,,,
3159O00009C0,,Serra Leoa,,-22.813512,-43.339615,,,0,,,,
3159O00010C0,,Madagascar,,-22.811863,-43.339481,,,0,,,,
3114O00117C0,,Praça Copérnico,,-22.807165,-43.363744,,,0,,,,
3114O00071C0,,Volta Redonda,,-22.81968,-43.35959,,,0,,,,
3155O00018C0,,"Álvares de Azevedo, 336",,-22.890106,-43.26453,,,0,,,,
3114O00070C0,,Darwin Brandão,,-22.82041,-43.36273,,,0,,,,
3155O00007C0,,Inabu,,-22.889324,-43.256938,,,0,,,,
3156O00006C0,,Jehovan Costa,,-22.8659,-43.268955,,,0,,,,
3114O00100C0,,Renovação,,-22.81599,-43.350784,,,0,,,,
3114O00099C0,,Praça do Chico,,-22.810605,-43.352971,,,0,,,,
3114O00098C0,,Atualfo Alves,,-22.808899,-43.352751,,,0,,,,
3114O00083C0,,Sargento Wilson Ramos,,-22.80565,-43.35195,,,0,,,,
3114OY0032C9,,Herculano Pinheiro,,-22.80495,-43.35231,,,0,,,,
3114OY0082C9,,CMS Nascimento Gurgel,,-22.80527,-43.35395,,,0,,,,
3114OY0033C9,,CMS Nascimento Gurgel,,-22.80513,-43.35423,,,0,,,,
3114O00116C1,,Ponto Final: Pavuna :: Linha 919,,-22.804386,-43.36326,,,0,,,,
3114O00092C1,,Ponto Final: Pavuna :: Linha 687,,-22.804244,-43.364479,,,0,,,,
3114O00111C1,,Ponto Final: Pavuna :: Linha 688,,-22.804257,-43.364367,,,0,,,,
3114O00110C1,,Ponto Final: Pavuna :: Linha 920,,-22.804402,-43.363139,,,0,,,,
3114O00065C0,,Moreira César,,-22.815065,-43.381489,,,0,,,,
3114O00072C0,,Pastor Martin Luther King Júnior,,-22.819117,-43.357592,,,0,,,,
3114O00075C0,,Ponto Final: Pavuna :: Comendador Guerra (Linha 793),,-22.806333,-43.36778,,,0,,,,
3114O00089C0,,Ponto Final: Pavuna :: Praça Copérnico (Linha 946),,-22.806743,-43.364498,,,0,,,,
3155O00008C0,,Viúva Cláudio,,-22.88811,-43.253369,,,0,,,,
3155O00003C0,,Colégio Estadual Compositor Luiz Carlos da Vila,,-22.886927,-43.250822,,,0,,,,
3156O00010C1,,Mallet,,-22.868352,-43.266595,,,0,,,,
4115O00015C0,,Praça do Bandolim,,-22.95881,-43.38333,,,0,,,,
4115O00019C0,,IV Centenário,,-22.952147,-43.374272,,,0,,,,
3159O00004C9,,Parque Colúmbia,,-22.81032,-43.33582,,,0,,,,
3157O00011C0,,Gerson Ferreira,,-22.84303,-43.25054,,,0,,,,
3157O00012C0,,Felizardo Fontes,,-22.83988,-43.25343,,,0,,,,
3157O00007C0,,Teixeira Ribeiro,,-22.85692,-43.24747,,,0,,,,
3157O00006C0,,Proclamação,,-22.86092,-43.2475,,,0,,,,
4115O00016C0,,Catargo,,-22.95727,-43.37976,,,0,,,,
4115O00014C0,,Nossa Senhora da Saúde,,-22.95979,-43.38755,,,0,,,,
4115O00013C0,,Pedro Corrêa,,-22.96043,-43.39016,,,0,,,,
4115O00011C0,,Salvador Allende,,-22.96105,-43.39347,,,0,,,,
4115O00009C0,,Barra Bonita,,-22.96211,-43.39785,,,0,,,,
4115O00008C0,,Pitimbú,,-22.962979,-43.401386,,,0,,,,
4115O00007C0,,Pedra Dourada,,-22.96327,-43.40271,,,0,,,,
4115O00005C0,,Santa Maura,,-22.96493,-43.40678,,,0,,,,
4115O00004C0,,Pedra Negra,,-22.96565,-43.4092,,,0,,,,
4115O00001C0,,Igarapé-Açu,,-22.972883,-43.41391,,,0,,,,
4115O00032C0,,São Gerasmo,,-22.927818,-43.392008,,,0,,,,
4115O00027C0,,Praça do Pinheiro,,-22.971876,-43.334189,,,0,,,,
3159O00006C0,,Herculano Pinheiro,,-22.818862,-43.349513,,,0,,,,
3159O00007C0,,Leão Coroado,,-22.817451,-43.34559,,,0,,,,
3159O00008C0,,Leão Coroado,,-22.817085,-43.345285,,,0,,,,
4115O00051C0,,Largo da Capela,,-22.9167,-43.41498,,,0,,,,
4115O00058C0,,Estúdios Globo,,-22.96333,-43.40393,,,0,,,,
4115O00084C0,,IV Centenário,,-22.95189,-43.37455,,,0,,,,
4115O00094C0,,Viana do Castelo,,-22.94061,-43.39391,,,0,,,,
4115O00113C0,,IMAS Juliano Moreira,,-22.93315,-43.3938,,,0,,,,
4115O00103C0,,Monte Cruzeiro,,-22.91855,-43.40434,,,0,,,,
4115O00017C0,,Estação Arroio Pavuna,,-22.955436,-43.377288,,,0,,,,
4115O00020C0,,Estação Recanto das Palmeiras,,-22.948196,-43.372199,,,0,,,,
4115O00146C0,,Escola Municipal Claudio Besserman Vianna,,-22.97325,-43.32921,,,0,,,,
3157O00019C0,,Clínica da Família Adib Jatene,,-22.864722,-43.239325,,,0,,,,
3157O00005C2,,Paris,,-22.864536,-43.247635,,,0,,,,
4115O00003C0,,Barra Grande,,-22.966666,-43.411998,,,0,,,,
3157O00009C0,,Parque União,,-22.851669,-43.247233,,,0,,,,
4115O00030C0,,Jacarepaguá,,-22.968666,-43.335984,,,0,,,,
3157O00008C0,,Rubens Vaz,,-22.853761,-43.247339,,,0,,,,
3157O00010C0,,Almirante Frontin,,-22.846774,-43.247407,,,0,,,,
3157O00013C0,,Dezoito de Abril,,-22.848182,-43.244906,,,0,,,,
3157O00014C0,,Vila do João,,-22.868735,-43.241915,,,0,,,,
3157O00015C0,,Sargento Peixoto,,-22.847052,-43.245992,,,0,,,,
3159O00001C0,,CIEP 173 Rainha Nzinga de Angola,,-22.821165,-43.351175,,,0,,,,
4115O00093C0,,Creche,,-22.943896,-43.395166,,,0,,,,
4115O00092C0,,Sítio Dois Irmãos,,-22.944297,-43.395367,,,0,,,,
4115O00150C0,,Colônia :: Linha 831,,-22.948294,-43.394941,,,0,,,,
4115O00086C1,,Santa Terezinha,,-22.91878,-43.28417,,,0,,,,
4115O00160C2,,Urubus,,-22.92269,-43.282343,,,0,,,,
4115O00087C1,,Urubus,,-22.92293,-43.28262,,,0,,,,
4115O00088C1,,Nascentes do Jacaré,,-22.924,-43.28387,,,0,,,,
4115O00161C0,,Nascentes do Jacaré,,-22.92431,-43.28352,,,0,,,,
4115O00154C2,,Serra do Mateus,,-22.925584,-43.288,,,0,,,,
4115O00157C2,,Cabana da Serra,,-22.924694,-43.291094,,,0,,,,
4115O00098C0,,"Rodrigues Caldas, 2559",,-22.93139,-43.39402,,,0,,,,
4115O00089C0,,Serra do Mateus,,-22.92514,-43.28779,,,0,,,,
4115O00173C0,,Largo da Preguiça,,-22.94185,-43.38435,,,0,,,,
4115O00188C0,,Leila Diniz,,-22.95317,-43.39145,,,0,,,,
4115O00059C0,,São Marcelo,,-22.96442,-43.40636,,,0,,,,
4115O00061C0,,Camorim,,-22.96867,-43.41365,,,0,,,,
4115O00143C0,,Espigão,,-22.96967,-43.41359,,,0,,,,
4115O00063C0,,Pedro Calmon,,-22.974171,-43.414685,,,0,,,,
4115O00079C0,,Jorge Farah,,-22.97297,-43.3919,,,0,,,,
4115O00068C0,,Henriete Morineau,,-22.97362,-43.37043,,,0,,,,
4115O00075C0,,Adalgisa Colombo,,-22.973049,-43.370852,,,0,,,,
4115O00069C0,,Centro Metropolitano,,-22.97366,-43.36785,,,0,,,,
4115O00183C0,,Vale do Ipê,,-22.938218,-43.383097,,,0,,,,
4115O00036C0,,Leny Eversong,,-22.93041,-43.390347,,,0,,,,
4115O00112C0,,Outeiro Santo,,-22.929784,-43.393661,,,0,,,,
4115O00097C0,,Marisa Letícia Lula da Silva,,-22.933592,-43.393494,,,0,,,,
4115O00072C0,,Aroeira,,-22.96638,-43.33477,,,0,,,,
4115O00132C0,,Ponto Final: Curicica :: Estrada da Curicica,,-22.95617,-43.39348,,,0,,,,
4115O00106C0,,Condor,,-22.91605,-43.41824,,,0,,,,
4115O00169C0,,"Menezes Côrtes, 2823",,-22.927745,-43.316938,,,0,,,,
4115O00167C0,,Santa Inês,,-22.928714,-43.31884,,,0,,,,
3157O00020C9,,Vila do João - Pista Central,,-22.87532,-43.242603,,,0,,,,
4115O00165C0,,Floresta da Serra,,-22.928917,-43.320333,,,0,,,,
4115O00102C0,,Oriente Novo,,-22.91905,-43.40217,,,0,,,,
4115O00053C0,,Oriente Novo,,-22.91928,-43.4018,,,0,,,,
4115O00226C2,,Ipadu,,-22.92593,-43.39953,,,0,,,,
4115O00228C0,,Viana do Castelo,,-22.94019,-43.393875,,,0,,,,
4115O00258C0,,Dandara dos Palmares,,-22.935311,-43.393416,,,0,,,,
4115O00259C0,,Dandara dos Palmares,,-22.935691,-43.393204,,,0,,,,
4115O00268C0,,Faixa Azul,,-22.946216,-43.396108,,,0,,,,
4115O02200C0,,Faixa Azul,,-22.946214,-43.396232,,,0,,,,
4116O00026C0,,Lagoa Santa,,-22.96135,-43.33509,,,0,,,,
4115O00230C0,,Pedra Negra,,-22.965503,-43.409667,,,0,,,,
4115O00203C0,,Amaro Cruz,,-22.96439,-43.394481,,,0,,,,
4115O00120C0,,CMS Santa Maria,,-22.91626,-43.41956,,,0,,,,
4115O00190C0,,Centro Metropolitano,,-22.973098,-43.366979,,,0,,,,
4115O00257C0,,Eduardo Palha,,-22.938042,-43.393038,,,0,,,,
4115O00267C0,,Eduardo Palha,,-22.938122,-43.39294,,,0,,,,
4115O00057C0,,Estação Recanto das Palmeiras,,-22.94804,-43.37251,,,0,,,,
4115O00227C0,,Vila Getúlio Vargas,,-22.92531,-43.394124,,,0,,,,
4115O00234C0,,Rodrigues Caldas,,-22.925184,-43.391811,,,0,,,,
4115O00085C0,,Imperatriz Leopoldina,,-22.95373,-43.37582,,,0,,,,
4115O00248C0,,Via Light,,-22.977584,-43.334112,,,0,,,,
4115O00237C0,,Leonel Brizola,,-22.957879,-43.356618,,,0,,,,
4115O00049C0,,Vila Pan-Americana,,-22.970035,-43.36076,,,0,,,,
4115O00185C0,,Calmom,,-22.944812,-43.388071,,,0,,,,
4115O00133C0,,Escola SESC / SENAC,,-22.9626,-43.35817,,,0,,,,
4115O00171C0,,Hospital Federa Cardoso Fontes,,-22.92515,-43.31512,,,0,,,,
4115O00170C0,,Hospital Federa Cardoso Fontes,,-22.92562,-43.31483,,,0,,,,
4115O00236C0,,Isabel Domingues,,-22.962285,-43.357,,,0,,,,
4115O00048C0,,Isabel Domingues,,-22.96375,-43.35736,,,0,,,,
4115O00101C0,,Condomínio Rio Grande,,-22.919426,-43.400711,,,0,,,,
4115O00054C0,,Condomínio Rio Grande,,-22.919706,-43.399954,,,0,,,,
4115O00056C0,,Ligação,,-22.919214,-43.397656,,,0,,,,
4115O00060C0,,Claraval,,-22.966298,-43.411842,,,0,,,,
4115O00078C0,,Centro Aquático Maria Lenk,,-22.973002,-43.387243,,,0,,,,
4115O00255C0,,Sítio Dois Irmãos,,-22.944272,-43.395472,,,0,,,,
4115O00083C0,,Pedro Calmon,,-22.973687,-43.411046,,,0,,,,
4115O00174C0,,Canelinha,,-22.943465,-43.386018,,,0,,,,
4115O00105C0,,"Rio Pequeno, 336",,-22.91504,-43.41675,,,0,,,,
4115O00187C0,,Estação Ventura,,-22.947238,-43.39022,,,0,,,,
4115O00235C0,,Vila Pan-Americana,,-22.970055,-43.359563,,,0,,,,
4115O00182C0,,Beira Lima,,-22.936382,-43.382759,,,0,,,,
4115O00172C0,,Assis Republicano,,-22.928992,-43.321908,,,0,,,,
4115O00080C0,,Salvador Allende,,-22.972899,-43.39813,,,0,,,,
4115O00204C0,,Minha Praia,,-22.96778,-43.398326,,,0,,,,
4115O00198C0,,Minha Praia,,-22.968357,-43.398165,,,0,,,,
4115O00192C0,,Rio 2,,-22.973001,-43.384766,,,0,,,,
4115O00191C0,,Rede Sarah,,-22.97301,-43.377018,,,0,,,,
4115O00223C0,,Rede Sarah,,-22.973585,-43.377831,,,0,,,,
4116O00025C0,,Cândido Mota Filho,,-22.9587,-43.33589,,,0,,,,
4116O00015C0,,Lagoa Grande,,-22.958448,-43.335727,,,0,,,,
4115O00205C0,,CAIC Euclides da Cunha,,-22.974029,-43.335804,,,0,,,,
4116O00027C0,,Jardim Clarice,,-22.964,-43.33557,,,0,,,,
4115O00247C0,,Amparo,,-22.975916,-43.334974,,,0,,,,
4115O00199C0,,Clínica da Família Maicon Siqueira,,-22.965964,-43.396713,,,0,,,,
4115O00266C0,,Júlio dos Santos Melo,,-22.91818,-43.411092,,,0,,,,
4117O00013P0,,Terminal Arquiteto Julius Sass :: Plataforma B,,-22.95824,-43.35216,,,0,4117O00014T0,,,B
4117O00014T0,,Terminal Arquiteto Julius Sass,,-22.95817,-43.352363,,,1,,,,
4119O00003C0,,Praça do Bandolim,,-22.95848,-43.38372,,,0,,,,
4118O00012C0,,Tenente Coronel Muniz de Aragão,,-22.95302,-43.35497,,,0,,,,
4119O00014C0,,Praça B,,-22.95203,-43.38832,,,0,,,,
4119O00028C0,,Morangos,,-22.957587,-43.390634,,,0,,,,
4119O00030C0,,Creso,,-22.950218,-43.389638,,,0,,,,
4119O00041C0,,Arália,,-22.939472,-43.382354,,,0,,,,
4116O00042C0,,Soldado Álvaro de Sousa Pereira,,-22.95712,-43.34136,,,0,,,,
4119O00037C0,,Largo da Preguiça,,-22.942616,-43.384585,,,0,,,,
4116O00007C0,,Carlos Argemiro Camargo,,-22.95272,-43.338123,,,0,,,,
4115O00250C0,,Shopping Metropolitano Barra,,-22.973066,-43.373341,,,0,,,,
4115O00254C0,,Clínica da Família Maicon Siqueira,,-22.965806,-43.395735,,,0,,,,
4119O00032C0,,Primeiro de Maio,,-22.946956,-43.389945,,,0,,,,
4117O00006C0,,Gabinal,,-22.95425,-43.35474,,,0,,,,
4115O00239C0,,CIEP Professor Lauro de Oliveira,,-22.97376,-43.33523,,,0,,,,
4118O00004C0,,Edgard Werneck,,-22.95342,-43.35633,,,0,,,,
4118O00006C0,,CMS Hamilton Land,,-22.95007,-43.35915,,,0,,,,
4115O00238C0,,Ligação,,-22.918909,-43.397783,,,0,,,,
4119O00034C0,,Calmom,,-22.944736,-43.387785,,,0,,,,
4115O00225C0,,Pedro Calmon,,-22.973691,-43.410775,,,0,,,,
4119O00031C0,,Estação Ventura,,-22.94844,-43.3901,,,0,,,,
4116O00006C0,,Araticum,,-22.954607,-43.337376,,,0,,,,
4116O00029C0,,José Eulálio,,-22.952629,-43.338386,,,0,,,,
4116O00023C0,,Caribu,,-22.952104,-43.343404,,,0,,,,
4115O00194C0,,Parque Olímpico,,-22.972924,-43.395984,,,0,,,,
4119O00043C0,,Porto Vitória,,-22.938138,-43.381241,,,0,,,,
4116O00016C0,,ParkJacarepaguá,,-22.956354,-43.336671,,,0,,,,
4118O00016C0,,Pintor Leandro Joaquim,,-22.945267,-43.363691,,,0,,,,
4118O00015C0,,Praça da Cidade de Deus,,-22.946831,-43.36088,,,0,,,,
4119O00002C0,,Catargo,,-22.9568,-43.37963,,,0,,,,
4119O00004C0,,Nossa Senhora da Saúde,,-22.95926,-43.38697,,,0,,,,
4119O00005C0,,Esplendor,,-22.96,-43.39018,,,0,,,,
4119O00006C0,,Salvador Allende,,-22.96072,-43.39318,,,0,,,,
4119O00007C0,,Rubelita,,-22.96115,-43.39496,,,0,,,,
4119O00009C0,,Mesulin Svirer,,-22.96265,-43.40124,,,0,,,,
4116O00054C0,,Reserva Atlântica,,-22.948161,-43.340477,,,0,,,,
4116O00053C0,,Reserva Atlântica,,-22.948254,-43.340364,,,0,,,,
4116O00055C0,,Bosque da Freguesia,,-22.949353,-43.341256,,,0,,,,
4116O00052C0,,Caribu,,-22.952603,-43.343447,,,0,,,,
4116O00058C0,,Uruçanga,,-22.950089,-43.338873,,,0,,,,
4116O00062C0,,Soldado Péricles Leal Bezerra,,-22.955142,-43.339096,,,0,,,,
4117O00004C0,,Anaparana,,-22.957861,-43.352407,,,0,,,,
4116O00034C0,,Escola Municipal Poeta Mário Quintana,,-22.95369,-43.347523,,,0,,,,
4116O00057C0,,Escola Municipal Poeta Mário Quintana,,-22.953463,-43.347076,,,0,,,,
4116O00056C0,,Rio Sangrador,,-22.952954,-43.344964,,,0,,,,
4116O00047C0,,Antônio Cordeiro,,-22.94566,-43.336498,,,0,,,,
4116O00046C0,,Alcides Lima,,-22.946037,-43.336661,,,0,,,,
4116O00045C0,,Wilson França,,-22.955287,-43.338158,,,0,,,,
4116O00061C0,,Soldado Mário Kozel Filho,,-22.95552,-43.339921,,,0,,,,
4116O00063C0,,Escola Municipal Marechal Canrobert Pereira Costa,,-22.955841,-43.340826,,,0,,,,
4116O00070C0,,Otávio Malta,,-22.957484,-43.342848,,,0,,,,
4116O00067C0,,Canal do Anil,,-22.95697,-43.344267,,,0,,,,
4116O00060C0,,Soldado João de Deus Araújo,,-22.957014,-43.341038,,,0,,,,
4116O00068C0,,Caminhos da Barra,,-22.955741,-43.348863,,,0,,,,
4117O00010C0,,Caminhos da Barra,,-22.955985,-43.348555,,,0,,,,
4120O00081C0,,Ricardo Barbosa,,-22.943785,-43.333462,,,0,,,,
4119O00050C0,,Aristeu,,-22.953931,-43.382929,,,0,,,,
4119O00049C0,,Reverência,,-22.95512,-43.39063,,,0,,,,
4119O00047C0,,Hospital Municipal Raphael de Paula Souza,,-22.954527,-43.391708,,,0,,,,
4121O00025C0,,Félix Crame,,-22.938885,-43.357269,,,0,,,,
4119O00044C0,,Areca,,-22.940991,-43.383629,,,0,,,,
